code	status	stage	severity	moment	source_line	fix_kind	actionable	tier_or_toolchain	invoking_commands	fix_commands	fix_paths	violations	fix
E2805	retired	compile	error	compile	894	source_edit	true	false					use `:name` for one segment or final `*name` for a catch-all. Percent-encode a literal leading `:` or `*`; never encode `/`.
E2806	active	compile	error	compile	895	source_edit	true	false					add `fn page()`, rename the file with a leading `_`, or remove it from the routes directory.
E2807	active	compile	error	compile	896	source_edit	true	false					remove one registration, or rename the convention file.
E2810	active	compile	error	compile	897	source_edit	true	false					Pass a named function, or declare `.mount(prefix, handler)` for dynamic subtrees.
E2901	active	compile	error	compile	900	exact_command	true	false		jet test --update-snapshots | jet test			Run `jet test --update-snapshots` to update the golden output, or fix the code to match the claimed output.
E2902	active	compile	error	compile	901	source_edit	true	false					Replace `#Todo` with a real implementation.
E2903	active	sema	error	compile	812	source_edit	true	false					use the one legal typed budget form named by the diagnostic.
E2904	active	sema	error	compile	813	source_edit	true	false					remove one declaration or make their applicability disjoint.
E2905	active	sema	error	compile	814	source_edit	true	false					Name one qualified scope, target, profile, or provider identity.
E2906	active	jet	error	compile	815	source_edit	true	false					Correct the provider evidence, or bootstrap only when absent or stale evidence is eligible.
E2907	active	jet	error	compile	816	source_edit	true	false					Improve the measured behavior, inspect the named evidence, or record an explicit exception.
E2908	active	jet	error	compile	817	source_edit	true	false					Correct the named refusal and retry; there is no force bypass.
E2910	active	sema	error	compile	818	source_edit	true	false					Write `reactive.derived(() -> … )` or `reactive.effect(() -> { … })`.
E2911	active	sema	error	compile	819	source_edit	true	false					Drop the parameters: `reactive.{kind}(() -> { … })`.
E2912	active	sema	error	compile	820	source_edit	true	false					return a value from the body, or use `reactive.effect(() -> { … })` for a side effect.
E2913	active	sema	error	compile	821	source_edit	true	false					use a data value (number, text, list, struct, …); put behaviour in `reactive.effect`.
E2914	active	sema	error	compile	822	source_edit	true	false					Remove the value return from the `#Reactive fn`.
E2930	active	sema	lint	compile	823	source_edit	true	false					Pass a real label, e.g. `ui.node_role("Submit", w, h, ui.aria_role_button())`.
E2931	active	sema	lint	compile	824	source_edit	true	false					Give each interactive node a distinct, descriptive label.
E2932	active	sema	error	compile	825	source_edit	true	false					Compare or combine values from the same axis (a `LengthVar`, or a plain number, fits either axis).
E2933	active	sema	error	compile	826	source_edit	true	false					Write a comparison, e.g. `label.width >= 80.0`.
E2934	active	sema	lint	compile	827	source_edit	true	false					remove the duplicate line, or change it if a different constraint was meant.
E2935	retired	parse	error	compile	828	source_edit	true	false					Write `` `{name} :: Layout{{ … }}` ``.
E2936	retired	sema	error	compile	829	source_edit	true	false					Write `Layout` instead of `LayoutHandle`.
E2937	active	sema	error	compile	830	source_edit	true	true	jet check				Add `{capability}` to `authority.needs` in the package manifest, then rebuild.
E2938	active	sema	error	compile	831	source_edit	true	true	jet check				Write a non-empty plain string literal, for example `.cmd("s")`; use `core.ui.host.shortcut` for a dynamic key.
E2940	active	compile	error	compile	902	exact_command	true	false		jet prove			Perform the producer-specific action named by `jet prove`, then run the same command again.
E2941	active	compile	error	compile	903	exact_command	true	false	jet prove	jet prove TARGET --lens tests | jet prove			use one exact value, for example `jet prove TARGET --lens tests`.
E2950	active	compile	error	compile	904	source_edit	true	false					change the function or claim so every admitted input satisfies the postcondition.
E2960	active	compile	error	compile	905	exact_path	true	false			`package.jet`		Change the source or update `{rule}` in `package.jet`.
E2967	active	sema	error	compile	906	source_edit	true	false					Preserve source order, declare the complete resource access, or provide the real completion event before requesting parallel execution.
E3001	active	runtime	error	compile	446	source_edit	true	false					Fix the logic that led to the failure. Program-side stops exit 70 through the shared boundary; unhandled entry errors print their report and exit 1; exit 101 is reserved for Jet defects.
E3002	active	runtime	error	compile	447	source_edit	true	false					Read the root failure above the trail first — it says what went wrong. Then read the trail from hop 1, the origin, down to the last hop at the entry.
E3003	active	runtime	error	compile	448	source_edit	true	false					Raise the deadline budget, shorten the work before the wait point, or remove/adjust the ambient deadline for this scope.
E3004	active	runtime	error	compile	928	source_edit	true	false					Handle `TaskFailure.Cancelled`, or use `#Shield` around a cancellation-sensitive wait.
E3005	active	runtime	error	compile	449	source_edit	true	false					Fix the caller (a failed `#Pre` means an argument violated the function's stated contract) or the function body (a failed `#Post` means it broke its own promise about the result).
E3010	active	runtime	error	compile	450	source_edit	true	false					Check the operands or bounds before the operation, or use a checked operation that returns an outcome.
E3011	active	runtime	error	compile	451	source_edit	true	false					Implement the missing code before running the program.
E3012	active	runtime	error	compile	452	source_edit	true	false					End the recursion or make progress toward a base case.
E3013	active	runtime	error	compile	453	source_edit	true	false					Join each task or make its wait reachable before process exit.
E3014	active	runtime	error	run	454	source_edit	true	false					Fix the foreign function or handle its documented failure before calling it again.
E3101	active	sema	error	compile	455	source_edit	true	false					wrap it: `#Unsafe("why this is safe") { … }`.
E3102	active	sema	error	compile	456	source_edit	true	true	jet check				add `use core.mem;` at the top of the file.
E3103	active	sema	error	compile	457	source_edit	true	false					Call it inside `#Unsafe("…") { … }`.
E3104	retired	sema	error	compile	458	non_actionable	false	false					Follow E0121 and acquire a new allocator after close.
E3105	active	sema	error	compile	459	source_edit	true	false					remove the operation or have the policy owner change the outer policy.
E3106	active	sema	error	compile	460	source_edit	true	false					add `obligations: .Track`, or use `.Skip` only under a package `.PerSite` policy.
E3107	active	sema	error	compile	461	source_edit	true	false					add `assert valid_ptr, aligned, no_alias`, reduced to the operation-specific required subset.
E3108	active	parse/sema	error	compile	462	source_edit	true	false					use only `obligations: .Track`/`.Skip` and `valid_ptr`, `aligned`, `no_alias` inside `#Unsafe`.
E3109	active	load	error	compile	463	source_edit	true	false					Fix `JET_ORG_UNSAFE_POLICY` and its manifest-shaped `policy: { unsafe: .Obligations, impure: .GateOnly, nondeterministic: .GateOnly }` file, or remove the variable.
E3110	active	sema	error	compile	464	source_edit	true	false					use only the lanes defined for `{type}`.
E3111	active	sema	error	compile	465	source_edit	true	false					Assign each lane once, e.g. `v.xy = …` instead of `v.xx = …`.
E3112	active	parse/sema	error	compile	466	source_edit	true	false					add the reason: `#Unsafe("why this is safe") { … }` or `#Unsafe("why this is safe") fn ...`.
E3201	active	jet	error	compile	468	exact_command	true	false		pacman -S			Install the system package (e.g. `pacman -S {lib}`), or declare it as `{lib}: c@system` in `deps:`.
E3202	active	sema	error	compile	469	source_edit	true	false					Move the call inside `#Unsafe`, or change the type to a C-safe value type.
E3203	active	sema	error	compile	470	source_edit	true	true	jet build				use scalars, `String`, or a struct with C layout; pointers only through the gated tier.
E3204	active	sema	error	compile	471	source_edit	true	false					remove one line; keep the form that matches your workflow.
E3205	active	sema	error	compile	472	source_edit	true	false					Match the generated signature, or rename your overlay function.
E3206	reserved	parse	error	compile	473	source_edit	true	false					Drop `__bindgen__` from your module path, or use `#Import module c.{lib} { … }`.
E3207	active	parse	error	compile	474	exact_command	true	false	jet inspect bind | jet inspect	jet inspect bind | jet inspect			Edit your overlay file with `#Import module`, or regenerate the cache with `jet inspect bind`.
E3208	active	jet	error	compile	475	exact_command	true	false		jet inspect bind | jet inspect			Fix the header path, install dev headers, run `jet inspect bind` manually for details, or hand-write `#Import module c.{lib}`.
E3209	active	jet	error	compile	478	source_edit	true	true	jet build				Declare it in `deps:` so Jet provisions it: `{lib}: c@system` (host pkg-config, else fetched from nixpkgs), or `{lib}: c@nixpkgs:<attr>` to pick the nixpkgs attribute, or install the system package.
E3210	active	jet	error	compile	479	exact_command	true	true	nix build	nix build nixpkgs#{attr} | nix build	<path>		check the attr exists (`nix build nixpkgs#{attr}`), or point at a local build with `{lib}: c@"<path>"`, or install it and use `system`.
E3211	active	sema	error	compile	480	source_edit	true	false					remove the embedded NUL, or split the call so the C function only sees the part before it.
E3212	active	parse/sema	error	compile	481	source_edit	true	false					use `system`, `cdecl`, `stdcall`, `fastcall`, `win64`, or `sysv64`, or remove `#ABI` from the `extern rust` function.
E3213	active	sema	error	compile	482	source_edit	true	false					use the default C ABI or `system` for portable declarations.
E3214	active	sema	error	compile	483	source_edit	true	false					remove `#ABI`, or use `#ABI(cdecl)` on Windows x86.
E3215	active	sema	error	compile	484	source_edit	true	false					Wrap inline foreign code in an enclosing `#Unsafe("reason")` gate.
E3220	active	sema	error	compile	485	source_edit	true	false					Use an inline foreign binder for `c`, `cpp`, or `asm`, or remove the unsupported language.
E3222	active	sema/build	error	compile	486	source_edit	true	false					Make the inline body and signature use a supported scalar ABI.
E3223	active	sema	error	compile	487	source_edit	true	false					Make the asm operands, return marker, clobbers, and target registers match the Jet signature.
E3260	active	loader/jet	error	compile	476	source_edit	true	false					Generate, build, and run the COM module on a Windows host; use a non-COM boundary for other targets.
E3261	active	parse	error	compile	477	source_edit	true	false					Write `#Import(c) fn name(args) Return = "symbol"`.
E3301	active	sema	error	compile	488	source_edit	true	false					Embed the data at compile time with `@embed("file")`, or select a hosted target.
E3302	active	jet	error	compile	489	exact_command	true	true	jet build | jet run	jet self doctor --target=<triple> | rustup target add <triple> | jet self | rustup target			Run `jet self doctor --target=<triple>` to see what's missing, or `rustup target add <triple>` to install it; use `wasm32-wasip2` for a WASI Preview 2 server.
E3303	active	sema	error	compile	490	source_edit	true	false					Select a typed allocator provider, or use heap-free Core operations.
E3304	active	sema	error	compile	491	source_edit	true	true	jet build | jet run				Build for `wasm32-wasip2` or a supported native target, or remove the `{module}` import.
E3305	active	sema	error	compile	492	source_edit	true	true	jet build | jet run				use a supported TCP/UDP operation, or build for a native target.
E3306	active	sema	error	compile	493	source_edit	true	true	jet build | jet run				Build for a native target or `wasm32-wasip2`, or move plugin work behind a native/server boundary.
E3310	active	sema	error	compile	494	source_edit	true	false					Select a typed target with `{required}` support, or remove `{api}` from the reachable closure.
E3311	active	sema	error	compile	495	source_edit	true	false					Select a typed target profile with a `{capability}` provider, or remove the reachable operation.
E3312	active	sema	error	compile	496	source_edit	true	false					Declare a nonempty provider identity and a `sha256:` digest for `{capability}`.
E3313	active	sema	error	compile	497	source_edit	true	false					Declare a matching MMIO provider and region, then place the access inside `#Unsafe("reason")`.
E3314	active	sema	error	compile	498	source_edit	true	false					Select a complete typed target profile and correct the `{fact}` declaration.
E3401	active	sema	error	compile	520	source_edit	true	false	jet eval --pure | jet eval				Mark `{call}` as `fn … -[]>`, or remove the call from `{pure_fn}`; at compile time, compute the value at runtime instead.
E3402	active	sema	error	compile	521	source_edit	true	false					Compute this value at compile time or pass it in as a parameter.
E3403	active	sema	error	compile	522	source_edit	true	false					remove this call, or remove the enclosing function's explicit empty effect bound.
E3410	active	sema	error	compile	499	source_edit	true	true	jet build | jet run				wrap the call in `#Impure("reading config") { … }`.
E3411	active	sema	error	compile	500	exact_command	true	false		jet build | jet run			add `--gate impure=allow` to your `jet build` / `jet run` invocation.
E3412	active	sema	error	compile	502	source_edit	true	true	jet build | jet run				use `core.net.fetch(url, sha256: "…")` for content-hash-pinned downloads.
E3413	active	sema	error	compile	503	source_edit	true	false					Update the `sha256:` argument to match the actual content hash shown in the Why line, or verify the URL points to the correct file.
E3414	active	sema	error	compile	504	exact_path	true	false			`file://`		check the URL and arguments; use `file://` for local test paths.
E3415	active	sema	error	compile	501	source_edit	true	false					remove the gate or change the owning policy to allow it.
E3501	active	build	error	compile	505	source_edit	true	false	jet build				Write `fn build(b: BuildContext) BuildPlan`.
E3502	active	build	error	compile	506	exact_command	true	false		jet inspect graph | jet inspect explain-build | jet inspect			Fix the named graph node or generated module; inspect it with `jet inspect graph` and `jet inspect explain-build`.
E3503	active	build	error	compile	507	source_edit	true	false					Declare the effect, gate the ambient operation with `#Impure("reason")`, and grant the effect through CLI/package/workspace policy.
E3504	active	build	error	compile	508	source_edit	true	false					Pass the named `--allow-<effect>` flag for a one-file build, or grant the effect in package/workspace policy.
E3505	active	build	error	compile	509	source_edit	true	true	jet build				Fix the named command, probe, toolchain, input/output declaration, or enable a supported sandbox.
E3510	active	build	error	compile	513	source_edit	true	false					rename the generated module, or delete the hand-written one.
E3511	active	build	error	compile	514	source_edit	true	false					break the dependency between the named generators or paths.
E3512	active	build	error	compile	515	source_edit	true	false					Rerun without `--locked` to review and record the new generated provenance.
E3520	active	build	error	compile	510	source_edit	true	false					Keep one `fn build` and remove every other entry.
E3521	active	build	error	compile	511	source_edit	true	false					Make the named writers agree, or move one value to a more explicit contribution layer.
E3530	reserved	build	error	compile	516	source_edit	true	false					use a project prefix such as `ORG01`.
E3540	active	jet	error	compile	512	source_edit	true	false					Keep one fn {command} in the package scope, or remove the other command override.
E3620	active	compile	error	compile	907	source_edit	true	true	jet prove				Recapture with a compatible toolchain, or upgrade Jet.
E3621	active	compile	error	compile	908	source_edit	true	true	jet prove				Recapture against this exact revision.
E3622	active	compile	error	compile	909	source_edit	true	false					Pass an intact `.jetproof-replay` path.
E3623	active	compile	error	compile	910	source_edit	true	false					Recapture with `--capture`, then replay the same target identity.
E3624	active	compile	error	compile	911	source_edit	true	false					Select one runnable file or package target.
E3625	active	compile	error	compile	912	source_edit	true	false					Route the operation through a supported deterministic input, or remove it from the captured target.
E3626	active	compile	error	compile	913	source_edit	true	false					add the exact existing authority or change the target before capture.
E3627	active	compile	error	compile	914	source_edit	true	false					use `--capture` for Time-only, or run `--capture-sensitive` interactively.
E3628	active	compile	error	compile	915	source_edit	true	false					Reduce the captured target or recapture a bounded artifact.
E3629	active	compile	error	compile	916	source_edit	true	false					Fix the path and retry; differing existing bytes are never overwritten.
E4201	active	sema	error	compile	517	source_edit	true	false					Verify the URL points at an HTTPS server, not plain HTTP. For local tests, start the TLS fixture server.
E4202	active	sema	error	compile	518	source_edit	true	false					use a certificate whose subject matches the host and chains to a trusted root. For tests, trust the local fixture CA explicitly.
E4203	active	sema	error	compile	519	source_edit	true	false					Install the system certificate bundle (for example `ca-certificates`) or run in an image that includes it.
E-APP-TARGET-FEATURE	active	sema	error	compile	899	source_edit	true	true	jet check				Choose a build target that supports `.{feature}` (for example `#Target(JS)` for browser features or a native target for server features), or remove that feature.
E-CALL-VALUE	active	parse	error	compile	528	source_edit	true	false					Write `callee.call(…)`
E-ERR-DEFAULT	retired	parse	error	compile	301	source_edit	true	false					remove `!`; failure is implicit, or name an explicit domain such as `!IOError`.
E-ERR-PROPAGATE	retired	parse	error	compile	303	source_edit	true	false					remove the trailing `?`, or write `?(text)` to add one context frame.
E-ERR-SIGIL	retired	parse	error	compile	300	source_edit	true	false					Write `?Entry !StoreError`, `Int !(DbError | TimeoutError)`, or `!IOError`; remove a bare `!` contract because failure is implicit.
E-ERR-SUFFIX	retired	parse	error	compile	302	source_edit	true	false					Write `!Error`, or write `?Success !Error` when the success can be absent.
E-MODEL-LOAD	active	jet	error	compile	742	source_edit	true	false					Make the declared artifact available in the package, or choose a supported provider and declared limit.
E-MODEL-PROVENANCE	active	jet	error	compile	741	source_edit	true	false					Add the artifact hash, tokenizer hash, package version, and license to the model package manifest.
E-MODEL-SIGNATURE	active	jet	error	compile	740	source_edit	true	false					Make the tensor name, dtype, and shape match the package declaration.
E-OSTARGET-BUILD-CONTEXT	active	sema	error	compile	427	source_edit	true	false					Write `@if @build.os == { .Linux -> … .MacOS -> … .Windows -> … }`, or use a plain runtime `if` for a value that isn't known at compile time.
E-OSTARGET-DISPATCH-ARM	active	sema	error	compile	428	source_edit	true	false					Write `.Linux -> …`, `.MacOS -> …`, or `.Windows -> …` (add an `else -> …` for a shared fallback).
E-OSTARGET-DISPATCH-EXHAUSTIVE	active	sema	error	compile	429	source_edit	true	false					add an arm for each missing OS ({list}), or an `else -> …` catch-all.
E-OSTARGET-MIXED-AXIS	active	sema	error	compile	425	source_edit	true	true	jet check				Pick one axis: remove the `#Target(OS.{os})` marker or the web-axis marker.
E-OSTARGET-UNMATCHED-CALL	active	sema	error	compile	426	source_edit	true	true	jet check				Only use `{gated_type}` from inside an `impl` already gated to `#Target(OS.{os})`, or move `{caller}`'s body into one.
E-SUBJECT-CALL	active	sema	error	compile	266	source_edit	true	false					Write a value of type {expected}, or use `(subject: {expected}) -> subject{chain}`
E-SUBJECT-CALL-ARITY	active	sema	error	compile	937	source_edit	true	false					Write the full lambda, for example `(first, second) -> first{chain}`
E-WEB-ABI-TYPE	active	sema	error	compile	420	source_edit	true	true	jet build --target=web | jet build				use a scalar, `String`, a `List`/`Map` of ABI-safe values, or a `#Codable` struct/enum whose fields are ABI-safe (D-JSBIND1)
E-WEB-CROSS-PARTITION	active	sema	error	compile	421	source_edit	true	true	jet build --target=web | jet build				Move the call behind a generated bridge, colocate both functions in the same bucket, or adjust their `#Target(Wasm|JS)` markers
E-WEB-RUN	active	driver	error	run	424	exact_command	true	true	jet run	jet dev <file.jet> | jet build --target=web <file.jet> | jet dev | jet build	`jet dev <file.jet>` | `jet build --target=web <file.jet>`		Use `jet dev <file.jet>` for the live browser loop, or `jet build --target=web <file.jet>` for web artifacts
E-WEB-TARGET-BROWSER	active	sema	error	compile	422	source_edit	true	true	jet build --target=web | jet build				remove the `#Target(Wasm)` pin, move browser work into a `#Target(JS)` function, or drop the browser API calls
E-WEB-TIR-UNSUPPORTED	active	driver	error	compile	423	source_edit	true	true	jet build --target=web | jet build				Move the unsupported work behind a Wasm export that uses covered Jet constructs, or simplify this function for the web target.
JT0101	active	jet	lint	tool	939	source_edit	true	false					Implement `{construct}` in Jet at `{source}`, or review the generated target `{target}` before rerunning the import.
JT0198	active	jet	error	tool	940	source_edit	true	false					Check the source path and write permissions, then rerun
JT0199	active	jet	error	tool	941	source_edit	true	false					Reconcile the files, then rerun with `--update`
L0101	active	sema	lint	compile	165	source_edit	true	false					Remove the binding when its initializer is side-effect free, or rename `{name}` to `_{name}` when the value must be computed.
L0102	active	sema	lint	compile	166	source_edit	true	false					Use `{name}`, rename it to `_{name}` when it is intentionally unused, or remove it from the function contract.
L0103	active	sema	lint	compile	167	source_edit	true	false					Remove the import, or rename `{name}` to `_{name}` when the import is intentionally kept.
L0104	active	sema	lint	compile	168	source_edit	true	false					Remove the function, or rename `{name}` to `_{name}` when it is intentional.
L0105	active	sema	lint	compile	169	source_edit	true	false					Remove the export, or rename `{name}` to `_{name}` when it is intentional.
L0152	active	sema	lint	compile	170	source_edit	true	false					Bring both paths to the same state before they meet, or do the work that needs the state inside the path that reaches it.
L0153	active	sema	lint	compile	171	source_edit	true	false					Add an entry or transition path to `{state}`, or remove it from the declaration.
L0202	active	sema	lint	compile	195	source_edit	true	false					Move the `Shared` clone before the loop, or replace the loop with a blocking `Condition` wait.
L0203	active	jet	lint	compile	196	exact_command	true	false	jet fetch --lock | jet fetch	jet fetch --lock | jet fetch			Write the exact version Jet resolved (`use {name}#<major.minor.patch>;`), or run `jet fetch --lock` to pin it in `<script>.lock`.
L0204	active	jet	lint	compile	197	source_edit	true	false	jet os bridge flake | jet os				Review the generated shim and add `{field}`'s effect by hand if you need it — the shim is a starting point, not a full translation.
L0205	active	jetpack	lint	compile	198	source_edit	true	true	jetpack env				Provide a trusted substitute or approved remote builder, or enable the native sandbox.
L0206	active	sema	lint	compile	199	source_edit	true	false					Move the guarded work into a smaller block. When nesting guards is necessary, acquire them in one stable order.
L0207	active	sema	lint	compile	200	source_edit	true	false					Wait on a `Condition` through an edit guard, or receive from a channel; an empty plain-field predicate can use that wait directly
L0301	active	sema	lint	compile	292	source_edit	true	false					Remove the unreachable dispatch arm or make its pattern reachable.
L0302	active	sema	lint	compile	293	source_edit	true	false					Give the closed-enum arm table a named subject.
L0501	active	sema	lint	compile	339	source_edit	true	false					Move the slice copy out of the loop or use a view.
L0502	active	sema	lint	compile	340	source_edit	true	false					Compare floats with an epsilon or use an exact representation.
L0503	active	sema	lint	compile	341	source_edit	true	false					Write `{place} {op} …`
L0504	active	sema	lint	compile	342	source_edit	true	false					Use `Decimal` for money-like values.
L0505	active	sema	lint	compile	343	source_edit	true	false					Use an arena or another deliberate allocator for loop allocations.
L0506	active	sema	lint	compile	344	source_edit	true	false					Declare an allocator in `#Context` before allocating.
L0507	active	parse	lint	compile	345	source_edit	true	false					Write `if { condition -> body else -> body }`
L0508	active	sema	lint	compile	346	source_edit	true	false					Bind the loop with `::` to collect its values, or write `loop v in &values -> v *= 2` so it takes write access (&) for items.
L0509	reserved	jet	lint	compile	347	exact_path	true	false			`package.jet`		Write `policy: { lints: { deny: [auto_derive] } }` in `package.jet`
L0510	active	sema	lint	compile	348	source_edit	true	false					Keep the declaration, or rename it to use the prelude alias
L0511	active	sema	lint	compile	349	source_edit	true	false					Rename the binding, or use it outside a fallback
L0512	active	sema	lint	compile	350	source_edit	true	false					Rewrite the inner shorthand with a named binding such as `(item) -> item.member`
L0513	active	sema	lint	compile	351	source_edit	true	false					Replace the table and fallback with an explicit `else` arm
L0514	active	sema	lint	compile	352	exact_path	true	false			`examples/suites/dispatch.jet`		Rewrite as `if {subject} == { … }` and group aliases with `|`; see `examples/suites/dispatch.jet`
L0515	active	sema	lint	compile	353	source_edit	true	false					Replace process.argv().skip(1) with process.args()
L0516	active	sema	lint	compile	354	source_edit	true	false					Replace body().text(default_limit) with text()
L0517	active	sema	lint	compile	355	source_edit	true	false					Replace the string comparison with Path.is_within()
L0518	active	sema	lint	compile	356	source_edit	true	false					Delete `.replace(",", "")` from the `Fixed(n)` projection
L0519	active	sema	lint	compile	357	source_edit	true	false					Use `unit * scalar`, `scalar * unit`, or `unit / scalar` directly
L0520	active	sema	lint	compile	358	source_edit	true	false					Replace `{value}` with `{{{value}:Debug}}`.
L0521	active	sema	lint	compile	359	source_edit	true	false					Replace the complete ladder with value.to_ascii_lower() or value.to_ascii_upper()
L0522	active	sema	lint	compile	360	source_edit	true	false					Replace fs.walk with fs.walk_files
L0523	active	sema	lint	compile	361	source_edit	true	false					Write `[{type}]{{{{…}}, {{…}}}}` and remove the repeated element heads
L0524	active	sema	lint	compile	362	source_edit	true	false					Wrap the literal in `HTML{…}` and type any trusted fragment holes as `HTML`
L0525	active	sema	lint	compile	363	source_edit	true	false					Remove the unreachable statement, or add a reachable `break`
L0526	active	sema	lint	compile	364	source_edit	true	false					For `true`, write `loop { … }`; for `false`, remove the loop or change the condition
L0527	active	sema	lint	compile	365	source_edit	true	false					Use the value, bind it with `::`, or remove the expression
L0528	active	sema	lint	compile	366	source_edit	true	false					Declare it with `::` instead of `:=`
L0529	active	sema	lint	compile	367	source_edit	true	false					Use `loop line in io.stdin().lines()` for repeated reads, or stop from the body with `if test { break }`
L0601	active	sema	lint	compile	368	source_edit	true	false					Rename the soft-public item or expose it through its supported public API.
L0619	active	jet	lint	compile	369	source_edit	true	false					Remove the unused rule, or update it to match the intended import edge
L1101	active	sema	error	compile	663	source_edit	true	false					Join it with `.join()`, use its result, or write `.detach()` to let it go free.
L1141	active	sema	lint	compile	370	source_edit	true	false					Bind the autodiff derivative to a name before calling it.
L1401	active	jet	lint	compile	201	source_edit	true	false					Fix compiler-extension rule `{rule}` in the configured component, or unset `JET_COMPILER_EXTENSION`.
L2001	active	jet	lint	compile	806	exact_command	true	false		jet fix			Use the named replacement, or run `jet fix` to migrate automatically.
L2101	active	jet	lint	compile	807	exact_command	true	true	jet self doctor | jet self	jet self doctor --fix | jet self			Apply the fix printed on the advisory line; for a missing cache or store directory, run `jet self doctor --fix`.
L2201	active	jet	lint	compile	945	exact_path	true	false			`///`		Add a `///` summary before `{name}`, or remove `pub` when it is not part of the public API.
L2401	active	compile	lint	compile	867	source_edit	true	false					Callers can use `{param}: true` to document intent; or give the parameter a default value so it can be omitted. No action required — this is advisory.
L2421	active	compile	lint	compile	866	source_edit	true	false					Add `Never` to the return type, for example `fn {function}() Never`.
L2501	reserved	compile	lint	compile	870	source_edit	true	false					Use `files.open(path)?` and `loop line in handle.lines() { … }` to stream line-by-line. Not emitted yet.
L2510	active	sema	lint	compile	871	source_edit	true	false					Insert `{fix}` before the highlighted expression to make the copy explicit.
L2608	active	jet	lint	compile	886	source_edit	true	false					Choose a distinct package name instead of `{reference}` before publishing; the closer block band and reserved suffix rules reject stronger matches.
L2801	active	compile	lint	compile	898	source_edit	true	false					Wrap the handler body in `tasks.spawn(() -> …)` so each connection runs in its own task.
L2901	active	compile	lint	compile	917	source_edit	true	false					Add at least one assertion, or remove the test if it only exercises compilation.
L2902	active	compile	lint	compile	918	source_edit	true	false					Split the function, reduce nesting, or replace mixed control flow with a focused helper.
L3102	active	sema	lint	compile	467	source_edit	true	false					Add the reason: `#Impure("reading build config") { … }`.
R0801	active	runtime	error	run	934	source_edit	true	false					Bound the raw access before it reaches storage — obligation `{obligation}` was not met on this run.
R0802	active	runtime	error	run	935	source_edit	true	false					Do not use the pointer after release or frame exit — obligation `{obligation}` was not met on this run.
R0803	active	runtime	error	run	936	source_edit	true	false					Align the raw access before it reaches storage — obligation `{obligation}` was not met on this run.
W0410	reserved	sema	lint	compile	664	non_actionable	false	false					Follow the guidance for W0410
